Nome;Latitude;Longitude;Altitude;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-21;null;1004.1;20.5;32.1;24.9;19.5;78.9;49;7.2;1.8;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-22;0;1004;20.4;32.2;25.5;19.6;76.1;42;6;1.8;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-23;0;1002;22.1;33.3;25.8;20.7;81.5;52;7.4;2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-24;0;1000.1;22;36.4;28.2;21.4;73.2;39;7.5;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-25;0;1000.3;21.7;38.4;28.6;22.9;68.3;35;12.8;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-26;7.6;1001.7;22.6;36;26.2;22.3;82.3;46;12.8;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-27;16.4;1001.7;23.1;31;25.6;22.3;87;64;6.5;2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-02-28;1.6;1000.2;23;31.9;26.3;23.6;82.5;64;15.1;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-01;45.8;1000.5;22;38.2;29.5;21.9;66.3;38;10.2;2.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-02;8.2;1002.6;24.1;33;26.5;23;87.8;63;7.1;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-03;.2;1002.1;25.7;35.7;29.2;24.4;83.4;55;5.7;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-04;0;1001.3;23.5;35.5;28.7;22.6;75.4;46;9.4;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-05;0;1000.5;22.2;37.2;29.2;23.4;68.4;35;10.7;2.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-06;0;1002.9;21.8;36.9;29.6;23.5;64.3;37;8.6;2.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-07;0;1003.9;21.5;35.9;29.2;22.6;66.1;36;8.6;2.2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-08;0;1001.4;20.1;37.3;29.8;21.9;59;32;7.9;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-09;17.6;1005;19.3;30.6;21.5;19.1;87.7;55;9;2.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-10;21.4;1005.4;15.4;25.4;19.6;13.9;78.5;52;6.9;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-11;0;1003.9;15.6;27.9;20.4;14.2;78;33;8;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-12;0;1006.3;18.2;28;22.3;17.6;79.1;54;8.9;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-13;0;1005.7;16.6;25.8;21.1;18;77;48;5.4;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-14;0;1004.9;13.6;25.8;18.7;12.2;75;43;5.7;1.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-15;0;1005.7;14.1;26.4;19.3;13.1;75.1;38;7.1;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-16;0;1006.7;16.5;27.8;21.1;15.5;76.5;48;7.9;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-17;0;1005.6;18.9;26.7;21.4;17.9;86.4;64;6.9;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-18;0;1004;18.5;29.7;23.4;18.9;77;45;7;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-19;0;1005.5;15.4;29.2;21.7;14.3;70.6;35;6.7;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-20;0;1006.2;14;29.7;21.2;12.5;68.3;29;7.9;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-21;0;1004.4;15.2;30.3;22;14.2;68;36;8.5;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-22;0;1001.1;17.4;28.8;22.8;17.9;74.1;45;8.3;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-23;0;999.9;18.1;32.4;23.8;17.2;73.7;41;5.5;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-24;0;999.8;19.3;33.2;25;18.1;73.8;39;6.4;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-25;4.4;1003.2;20;27;23.1;20.2;83.4;63;8.6;2.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-26;0;1002.9;19.3;29.8;23.9;19.6;76.7;56;9.1;2.8;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-27;0;1000.6;20.4;25.2;21.8;20.9;91.9;70;12.6;2.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-28;23.8;999.5;20.4;25;22.7;20.4;87.4;73;11.5;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-29;0;1001;20.7;30.8;24.3;19.6;82.7;54;5.5;1.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-30;0;998.9;20.7;32.9;25.1;19.7;78.2;53;6.6;1.8;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-03-31;0;999.6;21;31.9;23;20.2;89.5;56;10.4;1.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-01;18.2;1006.6;17.1;20.6;18.3;15.6;93.3;84;9.1;2.2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-02;0;1001;20.3;26.1;21.5;16.3;93.5;74;7.4;1.5;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-03;20.6;1002.5;19.2;24.8;20.7;18.4;92;68;5.3;1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-04;1.4;1012.3;8.2;20.4;15.4;9.2;64.7;34;9.4;2.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-05;0;1015.9;8.9;22.7;14.6;7.9;70.4;47;11.6;2.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-06;0;1012.8;12.2;24.9;18.3;11.1;69.6;45;9.7;2.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-07;0;1007.4;15.5;19.8;17.1;16.2;90.6;67;11.9;2.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-08;33.2;1000.9;17.6;25.2;19.6;16.5;88.9;62;6.8;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-09;1.4;1003.3;16;24.3;19.2;17.2;83.3;53;3.9;.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-10;0;1003.4;16.1;26.5;19.7;15.9;82.1;47;5.3;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-11;0;1002;18.3;27.5;21.7;17.1;82.6;60;7.5;2.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-12;0;1001.3;18.9;26;21.9;18.2;84.3;68;7.6;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-13;0;1003.8;16.9;27;21.8;18.7;75.8;49;5.5;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-14;0;1005.8;12.1;23.8;16.8;11;76.7;48;9.1;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-15;0;1002.9;14.8;25.9;18.6;13.7;78.2;57;7;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-16;0;1002;15.4;25.7;18.1;13;86.4;53;5.1;1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-17;.2;1002.4;16.2;25.9;18;12.9;90.7;63;5.1;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-18;0;1001.5;18.6;29.2;21.3;16;86.3;54;6;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-19;0;1004.6;14.9;24.4;20;18;75.1;44;7.9;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-20;0;1006.4;8.5;21.2;13.8;6.9;72.8;45;6.1;1.2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-21;0;1005.4;9.9;22.2;14.6;8.1;75.8;45;8;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-22;.2;1004.2;12.5;23.9;15.7;9.3;83.6;53;6.3;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-23;.2;1002.2;14.4;27.7;17.1;11.8;87.3;39;4;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-24;0;1000.6;15.4;26;17.7;12.4;87.5;57;3.7;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-25;.2;998.9;16.1;26;18.5;13.4;87.6;57;6.8;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-26;0;998.6;17.2;28.4;20.3;14.1;83.2;55;5.7;1.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-27;0;1001;17.7;20.7;18.4;16.6;95.7;87;6.4;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-28;8.2;1004.9;9.6;22.2;14.8;8.4;75.7;32;6.4;1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-29;.2;1005.8;8.5;22.4;13.4;7;76.8;36;4.7;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-04-30;0;1006.1;8.9;22.7;13.6;6.6;77.5;38;5.9;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-01;.2;1005.7;11;24.6;14.9;7.2;80.7;51;6.7;1.5;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-02;0;1005.9;13.6;21.8;15.4;10.1;90;66;5.5;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-03;.2;1006.9;14;26;17.1;11.3;84.9;47;4.8;.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-04;.2;1005.5;14.6;27.6;18.2;10;82.5;53;5.8;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-05;0;1004.5;16.6;29.8;21.4;14.5;76.6;48;4.7;1.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-06;0;1003;17.5;29.2;22.2;17.1;76.3;51;5.2;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-07;0;1001;18.7;27.1;21.7;18.3;84.4;58;6.9;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-08;12.2;997.8;18.5;25.6;22.7;20.6;78;59;15.5;2.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-09;158.2;997.8;17.8;20.1;18.1;17.6;98.3;91;11.3;2.2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-10;15.6;1008.4;15;23.1;17.3;14.2;88.7;41;4.6;.8;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-11;.2;1013.3;11.9;20.1;14.6;9.9;85.4;57;7.3;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-12;.2;1012.1;11.7;21.8;15.2;9.2;81.5;56;6.8;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-13;0;1008.2;14.5;25.3;17.3;10.9;85;58;5.8;1.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-14;0;1007.4;16.7;28.8;21.8;16;74.2;53;10.5;2.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-15;0;1007.3;16.1;27.8;21.9;16.9;72.2;45;7;2.2;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-16;0;1006.3;14.5;25.9;20.6;15.7;69.7;42;7.3;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-17;0;1002.4;16.6;29.1;21.3;14.9;76.8;50;10;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-18;0;1001;16.6;26.3;21.2;19.2;77.1;53;18.3;3.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-19;10.4;1005.7;16;21.2;17.3;15.6;92;76;7.4;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-20;0;1006.4;16.4;20.2;17.4;15.6;94.5;80;6.4;1.1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-21;0;1008.8;11.8;17.8;14.8;13.2;82.9;65;6.1;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-22;.2;1010.1;9.3;18.7;12.8;8.1;80.3;59;8;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-23;0;1010.8;9.7;18.2;12.2;6.5;85.8;65;7.2;1.9;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-24;.2;1008.4;13.4;16.7;13.6;8.6;99.4;92;7;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-25;18.8;1005.8;17.3;23;18.2;13;95.1;80;7.5;1.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-26;23.2;1004;17.3;19.3;17.9;16.5;96.5;77;6.5;1.6;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-27;21.6;997.8;16.2;25.4;17.9;15.2;90.6;52;16.3;2.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-28;63;999.1;12.8;17.7;13.2;13.3;97.5;92;11;2.3;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-29;16.8;1011.5;7.1;13.4;9.7;7.8;85.2;58;7.1;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-30;0;1012.1;7.6;14.2;10.6;8.8;82.8;54;4.4;.7;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-05-31;.2;1010.3;6.9;15.1;9;4;88.4;62;5.1;1;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-06-01;0;1012.7;7;15.9;9.3;3.8;87.2;59;6.2;.8;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-06-02;.2;1010.5;8;11.8;8.3;4.9;98.2;91;5;1.4;
"SANTA MARIA";-29.72499999;-53.72055554;103.1;2025-06-03;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-01;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-02;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-03;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-04;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-05;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-06;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-07;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-08;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-09;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-10;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-11;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-12;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-13;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-14;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-15;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-16;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-17;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-18;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-19;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-20;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-21;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-22;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-23;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-24;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-25;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-26;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-27;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-28;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-29;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-30;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-01-31;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-01;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-02;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-03;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-04;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-05;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-06;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-07;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-08;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-09;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-10;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-11;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-12;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-13;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-14;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-15;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-16;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-17;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-18;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-19;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-20;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-21;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-22;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-23;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-24;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-25;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-26;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-27;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-28;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-02-29;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-01;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-02;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-03;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-04;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-05;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-06;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-07;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-08;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-09;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-10;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-11;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-12;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-13;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-14;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-15;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-16;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-17;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-18;null;null;null;null;null;null;null;null;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-19;null;null;null;null;null;null;null;85;null;null;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-20;4.6;974.5;22.2;34.1;26.6;20.5;79.2;54;8.2;1.8;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-21;26.4;978.7;20.1;29.5;22.2;18.7;88.2;67;25.3;2.2;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-22;7.4;987.7;15.4;26.1;20.2;16.6;75.2;54;9.3;2.9;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-23;0;986.9;14.8;28.7;21.4;15.4;67.8;44;9.2;2.6;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-24;0;984.7;17;30.1;22.6;17;72.4;43;6.6;1.4;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-25;0;983.6;16.7;30.3;23.5;16.6;68.5;36;6.8;1.4;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-26;0;983.2;15.9;31.3;23.6;17.5;64.5;38;6.1;2;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-27;0;983;18.2;31.8;24.1;17.5;71;50;6.8;1.8;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-28;0;984.5;20.3;31.1;24.1;19.5;80.1;53;10.7;1.7;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-29;6.2;984.3;18.9;32;23.7;18.3;77.8;41;12.2;1.8;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-30;3.4;983;18.7;32.5;23.9;17.5;76;41;8.3;1.2;
"SANTA ROSA";-27.89055555;-54.47999999;272.84;2024-03-31;0;981.6;19.3;33.5;25.4;19;72.3;37;9.3;1.3;
